holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
0,0.9476892314638631,0.0,0.0,0.4,0,19,0.4811813186813187
0,0.9431096204082949,0.0,0.0,0.4,0,20,0.4171703296703297
0,0.9409810687909181,0.0,0.0,0.75,0,21,0.38763736263736265
0,0.9396587867255781,0.0,0.0,0.75,0,22,0.27362637362637365
0,0.9373044796336311,0.0,0.0,0.75,0,0,0.08612637362637363
0,0.9367562163382461,0.0,0.0,0.4,0,1,0.053296703296703295
0,0.9328861224884702,0.0,0.0,0.0,1,3,0.05054945054945055
0,0.9133743993291836,0.0,0.0,0.75,0,5,0.3418956043956044
0,0.9102460734672816,0.0,0.0,0.9,0,6,0.760576923076923
0,0.9084722804528009,0.0,0.0,0.9,0,7,0.9104395604395604
0,0.9048601928596768,0.0,0.0,0.9,0,8,0.7601648351648351
0,0.9030863998451961,0.0,0.0,0.75,0,9,0.7421703296703297
0,0.9033766568839294,0.0,0.0,0.75,0,10,0.6552197802197802
0,0.9030218982810333,0.0,0.0,0.9,0,11,0.7166208791208791
0,0.9076337601186829,0.0,0.0,0.75,0,13,0.8196428571428571
0,0.908762537491534,0.0,0.0,0.9,0,14,0.839010989010989
0,0.9091817976585933,0.0,0.0,0.9,0,15,0.8417582417582418
0,0.9086012835811269,0.0,0.0,0.9,0,16,0.8336538461538462
0,0.9076015093366014,0.0,0.0,0.9,0,17,0.8473901098901099
0,0.9058277163221208,0.0,0.0,0.9,0,18,0.7395604395604396
0,0.9035056600122552,0.0,0.0,0.9,0,19,0.5581043956043956
0,0.9023123810752409,0.0,0.0,0.9,0,20,0.4620879120879121
0,0.901893120908182,0.0,0.0,0.75,0,21,0.4081043956043956
0,0.900506337278679,0.0,0.0,0.4,0,22,0.33653846153846156
0,0.8999903247653755,0.0,0.0,0.4,0,23,0.25164835164835164
0,0.8991840552133389,0.0,0.0,0.9,0,0,0.1690934065934066
0,0.8983455348792209,0.0,0.0,0.9,0,1,0.09862637362637362
0,0.8984745380075466,0.0,0.0,0.9,0,2,0.07486263736263736
0,0.8881865385235591,0.0,0.0,0.01,1,6,0.18571428571428572
0,0.8874447705356855,0.0,0.0,0.01,1,7,0.2846153846153846
0,0.892959654271616,0.0,0.0,0.2,0,10,0.6677197802197802
0,0.8967007449930661,0.0,0.0,0.2,0,11,0.7130494505494506
0,0.90382816783307,0.0,0.0,0.75,0,14,0.6902472527472527
0,0.9030218982810333,0.0,0.0,0.75,0,15,0.7078296703296704
0,0.8999903247653755,0.0,0.0,0.9,0,16,0.6901098901098901
0,0.8995065630341537,0.0,0.0,0.9,0,17,0.656456043956044
0,0.8978295223659173,0.0,0.0,0.9,0,18,0.5991758241758242
0,0.8970877543780437,0.0,0.0,0.9,0,20,0.4340659340659341
0,0.8963459863901699,0.0,0.0,0.9,0,21,0.41098901098901097
0,0.8930241558357789,0.0,0.0,0.9,0,22,0.4398351648351648
0,0.8912181120392169,0.0,0.0,0.75,0,23,0.2666208791208791
0,0.8904763440513432,0.0,0.0,0.75,0,0,0.16936813186813188
0,0.8892508143322476,0.0,0.0,0.9,0,3,0.04436813186813187
0,0.8885412971264552,0.0,0.0,0.75,0,5,0.08612637362637363
0,0.8861547392524268,0.0,0.0,0.9,0,7,0.2114010989010989
0,0.8861547392524268,0.0,0.0,0.75,0,8,0.3065934065934066
0,0.8886703002547812,0.0,0.0,0.75,0,9,0.6274725274725275
0,0.8908956042184023,0.0,0.0,0.75,0,10,0.6351648351648351
0,0.8947334472860967,0.0,0.0,0.9,0,12,0.7059065934065935
0,0.9006675911890862,0.0,0.0,0.9,0,14,0.9050824175824176
0,0.9006675911890862,0.0,0.0,0.9,0,15,0.6083791208791208
0,0.9012158544844712,0.0,0.0,0.9,0,16,0.5946428571428571
0,0.9006675911890862,0.0,0.0,0.9,0,18,0.551510989010989
0,0.892669397232883,0.0,0.0,0.75,0,20,0.3866758241758242
0,0.8892508143322476,0.0,0.0,0.9,0,21,0.28983516483516486
0,0.886509497855323,0.0,0.0,0.75,0,22,0.2135989010989011
0,0.8834134227755023,0.0,0.0,0.2,0,23,0.13173076923076923
1,0.8807043570806591,0.0,0.0,0.2,0,0,0.0625
0,0.8792208211049117,0.0,0.0,0.2,0,1,0.046153846153846156
0,0.8765117554100685,0.0,0.0,0.01,1,2,0.036401098901098904
0,0.8741574483181217,0.0,0.0,0.01,1,3,0.04313186813186813
0,0.8728029154707001,0.0,0.0,0.01,1,4,0.1070054945054945
0,0.8718353920082561,0.0,0.0,0.01,1,5,0.3531593406593407
0,0.8695133356983907,0.0,0.0,0.2,0,6,0.7641483516483516
0,0.8708033669816493,0.0,0.0,0.2,0,7,0.917032967032967
0,0.8827361563517915,0.0,0.0,0.2,0,9,0.6637362637362637
0,0.8926048956687199,0.0,0.0,0.2,0,10,0.6037087912087912
0,0.9013126068307157,0.0,0.0,0.2,0,11,0.6059065934065934
0,0.9025058857677297,0.0,0.0,0.01,1,12,0.6384615384615384
0,0.9105685812880961,0.0,0.0,0.4,0,13,0.6321428571428571
0,0.9125036282129841,0.0,0.0,0.4,0,14,0.7039835164835165
0,0.9142451704453833,0.0,0.0,0.01,1,15,0.7557692307692307
0,0.9174702486535299,0.0,0.0,0.4,0,17,0.7778846153846154
0,0.9166639791014932,0.0,0.0,0.4,0,18,0.5850274725274726
0,0.9094398039152449,0.0,0.0,0.2,0,19,0.42156593406593407
0,0.9024091334214854,0.0,0.0,0.01,1,20,0.32664835164835165
0,0.9009255974457381,0.0,0.0,0.01,1,21,0.27884615384615385
0,0.899474312252072,0.0,0.0,0.01,1,22,0.19230769230769232
0,0.8958622246589478,0.0,0.0,0.01,1,0,0.07074175824175824
0,0.8942174347727931,0.0,0.0,0.01,1,1,0.04148351648351648
0,0.8948624504144226,0.0,0.0,0.01,1,2,0.03447802197802198
0,0.8932499113103494,0.0,0.0,0.2,0,4,0.10961538461538461
0,0.8917986261166833,0.0,0.0,0.4,0,5,0.3678571428571429
0,0.8920566323733351,0.0,0.0,0.4,0,6,0.7875
0,0.8943464379011191,0.0,0.0,0.75,0,7,0.8858516483516483
0,0.8977972715838358,0.0,0.0,0.9,0,8,0.7918956043956044
0,0.9009255974457381,0.0,0.0,0.9,0,9,0.7690934065934066
0,0.9130518915083691,0.0,0.0,0.9,0,11,0.6443681318681319
0,0.9161802173702711,0.0,0.0,0.75,0,12,0.6960164835164835
0,0.9195988002709065,0.0,0.0,0.75,0,13,0.6909340659340659
0,0.9235011449027639,0.0,0.0,0.9,0,14,0.728021978021978
0,0.9263392137259329,0.0,0.0,1.0,6,15,0.793543956043956
0,0.9305318153965233,0.0,0.0,0.9,0,16,0.8721153846153846
0,0.936465959299513,0.0,0.0,0.9,0,17,0.8416208791208791
0,0.9315960912052117,0.0,0.0,0.75,0,19,0.4695054945054945
0,0.9267584738929919,0.0,0.0,0.9,0,20,0.38118131868131866
0,0.9195020479246622,0.0,0.0,0.9,0,21,0.31675824175824174
0,0.9141806688812203,0.0,0.0,0.9,0,22,0.25357142857142856
0,0.9109233398909923,0.0,0.0,0.9,0,23,0.1300824175824176
0,0.9090850453123488,0.0,0.0,0.9,0,0,0.06785714285714285
0,0.908762537491534,0.0,0.0,0.9,0,1,0.0456043956043956
0,0.9067952397845648,0.0,0.0,0.9,0,3,0.049587912087912085
0,0.9070532460412165,0.0,0.0,0.92,1,6,0.8070054945054945
0,0.9070532460412165,0.0,0.0,0.99,6,7,0.9331043956043956
0,0.9070532460412165,0.0,0.0,0.99,2,7,0.9331043956043956
0,0.903344406101848,0.0,0.0,0.99,6,8,0.8630494505494506
0,0.903344406101848,0.0,0.0,0.99,2,8,0.8630494505494506
0,0.9017641177798562,0.0,0.0,0.99,6,9,0.7802197802197802
0,0.901957622472345,0.0,0.0,0.99,1,10,0.6362637362637362
0,0.9097623117360595,0.0,0.0,0.75,0,12,0.6909340659340659
0,0.9103105750314444,0.0,0.0,0.75,0,13,0.6960164835164835
0,0.9096333086077337,0.0,0.0,0.9,0,14,0.7179945054945055
0,0.9069887444770536,0.0,0.0,0.81,1,16,0.8634615384615385
0,0.9114071016222144,0.0,0.0,0.81,1,18,0.6559065934065934
0,0.9114071016222144,0.0,0.0,0.81,1,20,0.41387362637362635
0,0.9114071016222144,0.0,0.0,0.81,1,21,0.35755494505494506
0,0.8849614603154126,0.0,0.0,0.75,0,3,0.04807692307692308
0,0.8793498242332377,0.0,0.0,0.01,1,6,0.7979395604395605
0,0.8793175734511561,0.0,0.0,0.01,1,7,0.9337912087912088
0,0.8788983132840971,0.0,0.0,0.01,1,8,0.865934065934066
0,0.8879930338310703,0.0,0.0,0.01,1,10,0.637087912087912
0,0.9162447189344342,0.0,0.0,0.5,1,14,0.7633241758241758
0,0.9152126939078271,0.0,0.0,0.75,0,16,0.8615384615384616
0,0.9137291579320798,0.0,0.0,0.9,0,18,0.6798076923076923
0,0.9096655593898152,0.0,0.0,0.9,0,19,0.4822802197802198
0,0.9093108007869191,0.0,0.0,0.9,0,20,0.41744505494505496
0,0.9088592898377785,0.0,0.0,0.9,0,21,0.3679945054945055
0,0.9099880672106299,0.0,0.0,0.9,0,22,0.2876373626373626
0,0.911181346147644,0.0,0.0,0.9,0,23,0.17637362637362639
0,0.9156319540748864,0.0,0.0,0.9,0,0,0.08653846153846154
0,0.9179862611668332,0.0,0.0,0.9,0,1,0.05631868131868132
0,0.917889508820589,0.0,0.0,0.9,0,2,0.045467032967032965
0,0.9103105750314444,0.0,0.0,0.72,6,4,0.10151098901098901
0,0.8982810333150578,0.0,0.0,0.75,0,6,0.7673076923076924
0,0.8954107137098074,0.0,0.0,0.75,0,7,0.9604395604395605
0,0.8962492340439254,0.0,0.0,0.9,0,8,0.804945054945055
0,0.8971522559422066,0.0,0.0,0.9,0,9,0.7184065934065934
0,0.9007320927532493,0.0,0.0,0.75,0,10,0.6681318681318681
0,0.9044731834746992,0.0,0.0,0.75,0,11,0.7068681318681319
0,0.9060857225787725,0.0,0.0,0.4,0,12,0.759065934065934
0,0.9086335343632083,0.0,0.0,0.4,0,13,0.739423076923077
0,0.9089560421840228,0.0,0.0,0.75,0,14,0.7909340659340659
0,0.9101170703389556,0.0,0.0,0.75,0,16,0.8320054945054945
0,0.907988518721579,0.0,0.0,0.4,0,17,0.828021978021978
0,0.9101170703389556,0.0,0.0,0.56,1,23,0.2605769230769231
0,0.8790918179765859,0.0,0.0,0.01,1,0,0.18337912087912087
0,0.8774147773083497,0.0,0.0,0.01,1,1,0.10563186813186813
0,0.8739639436256329,0.0,0.0,0.01,1,2,0.0782967032967033
0,0.8684168091076208,0.0,0.0,0.01,1,5,0.10164835164835165
0,0.8672557809526882,0.0,0.0,0.01,1,6,0.19505494505494506
0,0.8674815364272583,0.0,0.0,0.75,0,7,0.30494505494505497
0,0.868287805979295,0.0,0.0,0.4,0,8,0.4778846153846154
0,0.8791885703228304,0.0,0.0,0.4,0,9,0.6244505494505495
0,0.8926371464508013,0.0,0.0,0.2,0,10,0.6289835164835165
0,0.900506337278679,0.0,0.0,0.01,1,11,0.6096153846153847
0,0.9041506756538846,0.0,0.0,0.01,1,12,0.6350274725274725
0,0.9088592898377785,0.0,0.0,0.01,1,13,0.6098901098901099
0,0.9128583868158803,0.0,0.0,0.01,1,14,0.617445054945055
0,0.9157932079852935,0.0,0.0,0.01,1,15,0.6157967032967033
0,0.9173412455252039,0.0,0.0,0.01,1,17,0.6149725274725275
0,0.9147611829586867,0.0,0.0,0.01,1,18,0.5798076923076924
0,0.9089882929661045,0.0,0.0,0.2,0,19,0.5043956043956044
0,0.9074725062082755,0.0,0.0,0.01,1,20,0.4141483516483516
0,0.9089560421840228,0.0,0.0,0.75,0,21,0.38035714285714284
0,0.9102138226852001,0.0,0.0,0.9,0,22,0.3949175824175824
0,0.9100525687747928,0.0,0.0,0.9,0,23,0.26524725274725275
0,0.9110523430193183,0.0,0.0,0.9,0,0,0.1798076923076923
0,0.9112135969297256,0.0,0.0,0.9,0,1,0.11950549450549451
0,0.9113426000580513,0.0,0.0,0.9,0,2,0.08983516483516484
0,0.9102138226852001,0.0,0.0,0.9,0,3,0.05
0,0.909730060953978,0.0,0.0,0.9,0,4,0.035989010989010986
0,0.9102138226852001,0.0,0.0,0.9,0,5,0.06936813186813187
0,0.9102460734672816,0.0,0.0,0.9,0,6,0.11826923076923077
0,0.9102460734672816,0.0,0.0,0.9,0,7,0.1554945054945055
0,0.9102460734672816,0.0,0.0,0.5700000000000001,5,8,0.24684065934065935
0,0.9108588383268295,0.0,0.0,0.5700000000000001,2,9,0.36881868131868134
0,0.9108588383268295,0.0,0.0,0.5700000000000001,5,9,0.36881868131868134
0,0.9105363305060147,0.0,0.0,0.5700000000000001,2,10,0.46291208791208793
0,0.9105363305060147,0.0,0.0,0.5700000000000001,5,10,0.46291208791208793
0,0.9121166188280065,0.0,0.0,0.5700000000000001,2,11,0.503021978021978
0,0.9121166188280065,0.0,0.0,0.5700000000000001,5,11,0.503021978021978
0,0.9137614087141612,0.0,0.0,0.5700000000000001,5,12,0.5598901098901099
0,0.9137614087141612,0.0,0.0,0.5700000000000001,6,12,0.5598901098901099
0,0.9137614087141612,0.0,0.0,0.5700000000000001,2,12,0.5598901098901099
0,0.9151159415615828,0.0,0.0,0.93,5,13,0.567032967032967
0,0.9162124681523526,0.0,0.0,0.93,5,14,0.5986263736263736
0,0.9162124681523526,0.0,0.0,0.93,6,14,0.5986263736263736
0,0.9162124681523526,0.0,0.0,0.93,2,14,0.5986263736263736
0,0.9176960041281002,0.0,0.0,0.93,6,15,0.5964285714285714
0,0.9181152642951591,0.0,0.0,0.93,5,16,0.5815934065934066
0,0.9179862611668332,0.0,0.0,0.93,6,17,0.5866758241758242
0,0.9179862611668332,0.0,0.0,0.93,5,17,0.5866758241758242
0,0.917212242396878,0.0,0.0,0.93,5,18,0.5604395604395604
0,0.9164704744090044,0.0,0.0,0.93,5,19,0.4743131868131868
0,0.9160189634598638,0.0,0.0,0.93,5,20,0.37335164835164836
0,0.9128261360337988,0.0,0.0,0.93,5,22,0.24986263736263736
0,0.9093108007869191,0.0,0.0,0.93,5,23,0.13763736263736265
0,0.9093108007869191,0.0,0.0,0.93,3,23,0.13763736263736265
0,0.9082142741961493,0.0,0.0,0.93,5,0,0.07445054945054945
0,0.9082142741961493,0.0,0.0,0.93,3,0,0.07445054945054945
0,0.9080852710678233,0.0,0.0,0.85,3,1,0.04162087912087912
0,0.9071822491695424,0.0,0.0,0.85,5,3,0.04601648351648352
0,0.9071822491695424,0.0,0.0,0.85,3,3,0.04601648351648352
0,0.9063114780533427,0.0,0.0,0.85,5,4,0.11126373626373626
0,0.9063114780533427,0.0,0.0,0.85,3,4,0.11126373626373626
0,0.9056664624117134,0.0,0.0,0.85,5,5,0.35796703296703297
0,0.9056664624117134,0.0,0.0,0.85,3,5,0.35796703296703297
0,0.9042796787822104,0.0,0.0,0.85,5,6,0.7848901098901099
0,0.9036346631405812,0.0,0.0,1.0,5,7,0.9337912087912088
0,0.9024413842035669,0.0,0.0,1.0,5,8,0.8398351648351648
0,0.9085690327990454,0.0,0.0,1.0,1,12,0.6625
0,0.915954461895701,0.0,0.0,0.4,0,13,0.6692307692307692
0,0.921985358144935,0.0,0.0,0.01,1,14,0.7195054945054945
0,0.9251781855710001,0.0,0.0,0.01,1,15,0.7670329670329671
0,0.9275324926629471,0.0,0.0,0.2,0,16,0.8579670329670329
0,0.9264682168542586,0.0,0.0,0.2,0,17,0.8182692307692307
0,0.922952881607379,0.0,0.0,0.2,0,18,0.6229395604395604
0,0.9197923049633953,0.0,0.0,0.75,0,19,0.4442307692307692
0,0.9175024994356114,0.0,0.0,0.9,0,21,0.2853021978021978
0,0.9144386751378721,0.0,0.0,0.2,0,22,0.18956043956043955
0,0.9069242429128905,0.0,0.0,0.2,0,0,0.06868131868131869
0,0.9026026381139742,0.0,0.0,0.01,1,1,0.04450549450549451
0,0.8995710645983165,0.0,0.0,0.01,1,2,0.0353021978021978
0,0.8962814848260071,0.0,0.0,0.01,1,3,0.04862637362637363
0,0.8940239300803043,0.0,0.0,0.01,1,4,0.10563186813186813
0,0.8920888831554166,0.0,0.0,0.01,1,5,0.38035714285714284
0,0.8904763440513432,0.0,0.0,0.01,1,6,0.7951923076923076
0,0.8862837423807527,0.0,0.0,0.2,0,7,0.9690934065934066
0,0.8868642564582191,0.0,0.0,0.2,0,8,0.8802197802197802
0,0.8962814848260071,0.0,0.0,0.2,0,9,0.7217032967032967
0,0.9154384493823976,0.0,0.0,0.2,0,11,0.6571428571428571
0,0.922404618311994,0.0,0.0,0.4,0,12,0.6888736263736264
0,0.923372141774438,0.0,0.0,0.01,1,13,0.6946428571428571
0,0.9293062856774276,0.0,0.0,0.75,0,14,0.7458791208791209
0,0.9320153513722708,0.0,0.0,0.75,0,16,0.8923076923076924
0,0.9315960912052117,0.0,0.0,0.75,0,17,0.8831043956043956
0,0.9293385364595091,0.0,0.0,0.9,0,18,0.7063186813186814
0,0.9252749379172444,0.0,0.0,0.9,0,21,0.32019230769230766
0,0.9258877027767922,0.0,0.0,0.9,0,22,0.24271978021978022
0,0.9258877027767922,0.0,0.0,0.9,0,23,0.15013736263736263
0,0.9253716902634889,0.0,0.0,0.75,0,1,0.04574175824175824
0,0.9253716902634889,0.0,0.0,0.9,0,2,0.03667582417582418
0,0.9258232012126294,0.0,0.0,0.9,0,3,0.049175824175824175
0,0.9241784113264746,0.0,0.0,0.75,0,4,0.10673076923076923
0,0.9200825620021286,0.0,0.0,0.9,0,6,0.7743131868131868
0,0.9188892830651143,0.0,0.0,0.75,0,7,0.7642857142857142
0,0.9202760666946174,0.0,0.0,0.75,0,8,0.8618131868131869
0,0.9214693456316316,0.0,0.0,1.0,6,9,0.7421703296703297
0,0.9258877027767922,0.0,0.0,0.75,0,10,0.6428571428571429
0,0.9298222981907311,0.0,0.0,0.75,0,11,0.6376373626373626
0,0.9363047053891056,0.0,0.0,0.01,1,13,0.6663461538461538
0,0.9417550875608733,0.0,0.0,0.01,1,15,0.6475274725274726
0,0.9436901344857613,0.0,0.0,0.01,1,16,0.923489010989011
0,0.9438191376140871,0.0,0.0,0.01,1,17,0.8489010989010989
0,0.9369497210307349,0.0,0.0,0.4,0,18,0.6652472527472527
0,0.929951301319057,0.0,0.0,0.4,0,19,0.47184065934065933
0,0.9246944238397782,0.0,0.0,0.4,0,20,0.40123626373626375
0,0.9207275776437579,0.0,0.0,0.4,0,21,0.379532967032967
0,0.9166317283194118,0.0,0.0,0.2,0,22,0.2651098901098901
0,0.9152771954719902,0.0,0.0,0.2,0,23,0.15934065934065933
0,0.9150191892153385,0.0,0.0,0.2,0,0,0.08983516483516484
0,0.9120521172638436,0.0,0.0,0.4,0,1,0.05137362637362637
0,0.9123101235204953,0.0,0.0,0.99,5,5,0.3521978021978022
0,0.9165027251910859,0.0,0.0,0.75,0,6,0.735989010989011
0,0.9181475150772406,0.0,0.0,0.9,0,7,0.8847527472527472
0,0.919147289321766,0.0,0.0,0.9,0,8,0.7604395604395604
0,0.9252749379172444,0.0,0.0,0.99,6,9,0.721978021978022
0,0.9339503982971586,0.0,0.0,0.9,0,11,0.701510989010989
0,0.9236946495952527,0.0,0.0,0.9,0,13,0.7256868131868132
0,0.925726448866385,0.0,0.0,0.9,0,15,0.8086538461538462
0,0.9261779598155255,0.0,0.0,0.9,0,16,0.8663461538461539
0,0.9141161673170574,0.0,0.0,1.0,6,20,0.40123626373626375
0,0.9111168445834811,0.0,0.0,1.0,2,21,0.36387362637362636
0,0.9089882929661045,0.0,0.0,0.9,0,23,0.16167582417582418
0,0.9071499983874608,0.0,0.0,0.9,0,0,0.09601648351648352
0,0.9061502241429356,0.0,0.0,0.87,5,1,0.05989010989010989
0,0.9044409326926177,0.0,0.0,0.87,2,2,0.04848901098901099
0,0.9044409326926177,0.0,0.0,0.87,5,2,0.04848901098901099
0,0.9030863998451961,0.0,0.0,0.87,5,3,0.05480769230769231
0,0.9023446318573226,0.0,0.0,0.87,2,4,0.0989010989010989
0,0.9023446318573226,0.0,0.0,0.87,5,4,0.0989010989010989
0,0.9021833779469152,0.0,0.0,0.87,6,5,0.32554945054945056
0,0.901893120908182,0.0,0.0,0.87,2,6,0.7090659340659341
0,0.901893120908182,0.0,0.0,0.87,5,6,0.7090659340659341
0,0.901893120908182,0.0,0.0,0.87,6,6,0.7090659340659341
0,0.9012481052665526,0.0,0.0,0.91,5,7,0.793543956043956
0,0.9012481052665526,0.0,0.0,0.91,6,7,0.793543956043956
0,0.900506337278679,0.0,0.0,0.91,2,8,0.7190934065934066
0,0.900506337278679,0.0,0.0,0.91,5,8,0.7190934065934066
0,0.900506337278679,0.0,0.0,0.91,6,8,0.7190934065934066
0,0.9009255974457381,0.0,0.0,0.91,5,9,0.6326923076923077
0,0.9044409326926177,0.0,0.0,0.9,0,11,0.5881868131868132
0,0.9062469764891798,0.0,0.0,0.9,0,12,0.6166208791208792
0,0.9092462992227561,0.0,0.0,0.92,5,14,0.771978021978022
0,0.9092785500048376,0.0,0.0,0.92,5,15,0.803434065934066
0,0.9092785500048376,0.0,0.0,0.92,2,15,0.803434065934066
0,0.9103428258135259,0.0,0.0,0.92,6,16,0.6792582417582418
0,0.9101493211210371,0.0,0.0,0.9,0,18,0.6152472527472528
0,0.9084722804528009,0.0,0.0,0.75,0,19,0.5225274725274726
0,0.9070854968232979,0.0,0.0,0.9,0,20,0.3994505494505495
0,0.9051504498984101,0.0,0.0,0.92,5,21,0.40412087912087913
0,0.9044086819105364,0.0,0.0,0.92,2,22,0.42266483516483516
0,0.9044086819105364,0.0,0.0,0.92,2,22,0.42266483516483516
0,0.903344406101848,0.0,0.0,0.92,5,23,0.28173076923076923
0,0.903344406101848,0.0,0.0,0.92,6,23,0.28173076923076923
0,0.9032154029735221,0.0,0.0,0.92,6,0,0.17445054945054944
0,0.9032154029735221,0.0,0.0,0.92,6,0,0.17445054945054944
0,0.9039249201793143,0.0,0.0,0.96,2,1,0.10618131868131868
0,0.9042474280001289,0.0,0.0,0.96,2,2,0.08090659340659341
0,0.9050214467700841,0.0,0.0,0.96,2,3,0.05934065934065934
0,0.9050214467700841,0.0,0.0,0.96,5,3,0.05934065934065934
0,0.9059567194504468,0.0,0.0,0.96,5,4,0.05508241758241758
0,0.9059567194504468,0.0,0.0,0.96,2,4,0.05508241758241758
0,0.9059567194504468,0.0,0.0,0.96,6,4,0.05508241758241758
0,0.9061179733608539,0.0,0.0,0.96,6,5,0.10425824175824176
0,0.9061179733608539,0.0,0.0,0.96,5,5,0.10425824175824176
0,0.9061179733608539,0.0,0.0,0.96,2,5,0.10425824175824176
0,0.9066662366562389,0.0,0.0,0.96,6,6,0.18035714285714285
0,0.9066662366562389,0.0,0.0,0.96,5,6,0.18035714285714285
0,0.9066662366562389,0.0,0.0,0.96,2,6,0.18035714285714285
0,0.9071499983874608,0.0,0.0,1.0,6,7,0.25054945054945055
0,0.9071499983874608,0.0,0.0,1.0,5,7,0.25054945054945055
0,0.9071499983874608,0.0,0.0,1.0,2,7,0.25054945054945055
0,0.9068597413487277,0.0,0.0,1.0,2,8,0.3828296703296703
0,0.9085045312348824,0.0,0.0,1.0,6,9,0.5100274725274725
0,0.9085045312348824,0.0,0.0,1.0,2,9,0.5100274725274725
0,0.9095365562614892,0.0,0.0,1.0,6,10,0.5240384615384616
0,0.9095365562614892,0.0,0.0,1.0,2,10,0.5240384615384616
0,0.9095365562614892,0.0,0.0,1.0,5,10,0.5240384615384616
0,0.9095365562614892,0.0,0.0,1.0,6,10,0.5240384615384616
0,0.9106008320701777,0.0,0.0,1.0,6,11,0.5960164835164835
0,0.9106008320701777,0.0,0.0,1.0,5,11,0.5960164835164835
0,0.9106008320701777,0.0,0.0,1.0,2,11,0.5960164835164835
0,0.9117618602251104,0.0,0.0,1.0,6,12,0.6336538461538461
0,0.9117618602251104,0.0,0.0,1.0,5,12,0.6336538461538461
0,0.9117618602251104,0.0,0.0,1.0,6,12,0.6336538461538461
0,0.9117618602251104,0.0,0.0,1.0,6,12,0.6336538461538461
0,0.9136969071499984,0.0,0.0,0.48,6,13,0.6190934065934066
0,0.9152449446899088,0.0,0.0,0.9,0,14,0.6115384615384616
0,0.9165672267552487,0.0,0.0,0.75,0,15,0.6368131868131868
0,0.9169542361402263,0.0,0.0,0.9,0,16,0.6607142857142857
0,0.9131486438546134,0.0,0.0,0.4,0,18,0.5957417582417582
